carat,price,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.62,11733,7.63,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.34,765,4.55,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.2,4368,6.8,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.28,777,4.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.41,1192,4.83,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.58,2105,5.41,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.53,1908,5.33,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.47,884,4.98,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5,1845,5.12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.44,1238,4.97,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.71,2416,5.68,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3,789,4.31,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.48,1199,5.14,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.78,2565,5.84,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.34,652,4.52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.1,5673,6.66,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.73,4252,5.79,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.01,3823,6.34,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.91,4049,6.08,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.32,561,4.44,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.09,10246,6.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.01,4564,6.33,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2.01,15147,7.82,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.46,7931,7.34,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.71,2549,5.66,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.31,710,4.37,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.98,4226,6.68,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.25,6440,6.76,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.4,1333,4.73,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.7,1995,5.62,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.4,694,4.71,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.51,1569,5.11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.12,6652,6.64,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.33,730,4.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.36,684,4.56,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.24,404,4.02,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.01,7352,6.48,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.07,5281,6.6,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.21,5218,6.88,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.3,776,4.29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.46,1450,4.94,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.32,561,4.35,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.33,434,4.4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.3,605,4.29,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.51,1438,5.07,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,6097,6.44,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.83,13587,7.85,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0.93,3425,6.08,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.57,1648,5.38,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.34,745,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.32,638,4.43,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.01,6613,6.48,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.51,9218,7.3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2.08,17469,8.13,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.02,4291,6.46,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.51,1756,5.15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.01,6855,6.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.33,771,4.42,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.51,8637,7.27,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1.24,5456,6.95,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.51,1205,5.13,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.51,7272,7.27,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.0,10752,7.88,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.41,904,4.78,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.23,431,3.91,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1.28,5719,6.88,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.27,449,4.12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.3,873,4.37,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1.15,7032,6.68,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.72,2099,5.76,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.01,3948,6.38,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.6,6899,7.51,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.71,2667,5.69,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.4,1089,4.74,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.31,1046,4.37,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.07,5108,6.52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.33,804,4.47,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.31,577,4.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.3,787,4.32,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.96,1739,6.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.32,490,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.49,1116,4.99,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.03,6659,6.47,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.67,7911,7.59,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1.67,11400,7.69,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.7,2048,5.61,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.5,11325,7.42,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.28,492,4.21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
